date,Symbol,open,high,low,close,adj_close,volume
,,META,META,META,META,META,META
2020-08-31,META,293.95001220703125,296.8800048828125,291.54998779296875,293.20001220703125,291.60028076171875,17345100
2020-09-01,META,294.7099914550781,301.489990234375,292.7099914550781,295.44000244140625,293.82806396484375,17295900
2020-09-02,META,298.8800048828125,303.6000061035156,293.04998779296875,302.5,300.8495178222656,24341400
2020-09-03,META,295.989990234375,297.6000061035156,283.6300048828125,291.1199951171875,289.5316162109375,32294100
2020-09-04,META,287.25,289.0,271.1400146484375,282.7300109863281,281.1874084472656,30333700
2020-09-08,META,271.2799987792969,279.29998779296875,269.4200134277344,271.1600036621094,269.6805419921875,24864000
2020-09-09,META,275.7699890136719,278.4800109863281,271.3500061035156,273.7200012207031,272.2265625,22918800
2020-09-10,META,275.510009765625,279.1600036621094,267.0299987792969,268.0899963378906,266.6272277832031,24814700
2020-09-11,META,270.05999755859375,271.3900146484375,262.6400146484375,266.6099853515625,265.1552734375,18913900
2020-09-14,META,270.95001220703125,276.6400146484375,265.70001220703125,266.1499938964844,264.6978454589844,24093800
2020-09-15,META,270.6700134277344,274.5199890136719,269.29998779296875,272.4200134277344,270.9336242675781,18478500
2020-09-16,META,267.2900085449219,272.44000244140625,261.7900085449219,263.5199890136719,262.0821838378906,29183400
2020-09-17,META,258.2799987792969,261.5,250.19000244140625,254.82000732421875,253.42965698242188,31281400
2020-09-18,META,258.3999938964844,259.20001220703125,250.0500030517578,252.52999877929688,251.15216064453125,28130800
2020-09-21,META,247.5399932861328,249.9499969482422,244.1300048828125,248.14999389648438,246.79605102539062,24709400
2020-09-22,META,253.30999755859375,255.32000732421875,248.22000122070312,254.75,253.3600311279297,30293100
2020-09-23,META,255.25999450683594,257.989990234375,248.14999389648438,249.02000427246094,247.6613311767578,19641300
2020-09-24,META,246.5,252.24000549316406,245.6199951171875,249.52999877929688,248.1685333251953,20006800
2020-09-25,META,249.39999389648438,255.75,246.61000061035156,254.82000732421875,253.42965698242188,18351300
