date,Symbol,open,high,low,close,adj_close,volume
,,JPM,JPM,JPM,JPM,JPM,JPM
2020-08-31,JPM,102.12000274658203,102.18000030517578,100.0199966430664,100.19000244140625,87.60910034179688,14219400
2020-09-01,JPM,99.55000305175781,100.87000274658203,99.04000091552734,100.13999938964844,87.56538391113281,11595600
2020-09-02,JPM,99.94999694824219,101.94000244140625,99.55999755859375,101.6500015258789,88.88577270507812,14475700
2020-09-03,JPM,103.31999969482422,104.98999786376953,100.63999938964844,101.33000183105469,88.60596466064453,23281200
2020-09-04,JPM,104.05000305175781,105.20999908447266,101.37000274658203,103.5199966430664,90.52095794677734,26325500
2020-09-08,JPM,102.9800033569336,103.56999969482422,99.4800033569336,99.91999816894531,87.37300872802734,22108600
2020-09-09,JPM,100.80000305175781,101.69000244140625,99.55999755859375,100.87000274658203,88.2037353515625,13434000
2020-09-10,JPM,101.4000015258789,102.41999816894531,99.63999938964844,99.83000183105469,87.2943115234375,15922800
2020-09-11,JPM,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,88.37861633300781,13784300
2020-09-14,JPM,101.51000213623047,103.45999908447266,101.37000274658203,102.47000122070312,89.6028060913086,19017400
2020-09-15,JPM,102.7300033569336,102.8499984741211,99.13999938964844,99.27999877929688,86.8133773803711,23683000
2020-09-16,JPM,99.43000030517578,101.12999725341797,98.76000213623047,99.69999694824219,87.18063354492188,19270600
2020-09-17,JPM,98.69999694824219,99.33999633789062,97.70999908447266,98.55999755859375,86.18379211425781,18290100
2020-09-18,JPM,97.88999938964844,99.48999786376953,97.44000244140625,98.3499984741211,86.0001449584961,20121600
2020-09-21,JPM,95.19999694824219,96.05000305175781,93.81999969482422,95.30999755859375,83.34188079833984,28378800
2020-09-22,JPM,94.95999908447266,95.66000366210938,93.66999816894531,94.2699966430664,82.43248748779297,19257000
2020-09-23,JPM,94.77999877929688,95.3499984741211,92.66000366210938,92.73999786376953,81.0946044921875,19952700
2020-09-24,JPM,92.31999969482422,94.30000305175781,91.37999725341797,92.66000366210938,81.02466583251953,18366500
