date,Symbol,open,high,low,close,adj_close,volume
,,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
2020-08-31,NVDA,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,13.330561637878418,500840000
2020-09-01,NVDA,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,13.779715538024902,511316000
2020-09-02,NVDA,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,14.303645133972168,874012000
2020-09-03,NVDA,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,12.9766206741333,945128000
2020-09-04,NVDA,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.584794044494629,1463684000
2020-09-08,NVDA,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.87741470336914,795728000
2020-09-09,NVDA,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,12.677019119262695,736200000
2020-09-10,NVDA,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.274974822998047,698684000
2020-09-11,NVDA,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.128162384033203,636928000
2020-09-14,NVDA,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,12.8337984085083,1201744000
2020-09-15,NVDA,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,12.952192306518555,727556000
2020-09-16,NVDA,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,12.477117538452148,556384000
2020-09-17,NVDA,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,12.426270484924316,792512000
2020-09-18,NVDA,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,12.15284252166748,698460000
2020-09-21,NVDA,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,12.479860305786133,721044000
2020-09-22,NVDA,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.59999942779541,646452000
2020-09-23,NVDA,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.087532043457031,647012000
2020-09-24,NVDA,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.311117172241211,731240000
2020-09-25,NVDA,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,12.835294723510742,588016000
2020-09-28,NVDA,13.040249824523926,13.051750183105469,12.75,13.03499984741211,12.996065139770508,573808000
2020-09-29,NVDA,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.186243057250977,621460000
2020-09-30,NVDA,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.490083694458008,689184000
2020-10-01,NVDA,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.573830604553223,525004000
2020-10-02,NVDA,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.023232460021973,552496000
2020-10-05,NVDA,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.601749420166016,479820000
2020-10-06,NVDA,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.695466995239258,784420000
2020-10-07,NVDA,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.92228889465332,418084000
2020-10-08,NVDA,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.79741096496582,378900000
2020-10-09,NVDA,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.721637725830078,346892000
2020-10-12,NVDA,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.18350601196289,434744000
2020-10-13,NVDA,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.2056884765625,344604000
2020-10-14,NVDA,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.053147315979004,276100000
2020-10-15,NVDA,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,13.92827033996582,267224000
2020-10-16,NVDA,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,13.770242691040039,242392000
2020-10-19,NVDA,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,13.457430839538574,298068000
2020-10-20,NVDA,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.604740142822266,229212000
2020-10-21,NVDA,13.625,13.791500091552734,13.477499961853027,13.524749755859375,13.484349250793457,219596000
2020-10-22,NVDA,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.321088790893555,290480000
2020-10-23,NVDA,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,13.549653053283691,233484000
2020-10-26,NVDA,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,13.101997375488281,336896000
2020-10-27,NVDA,13.305999755859375,13.442000389099121,13.191499710083008,13.396750450134277,13.356732368469238,250520000
2020-10-28,NVDA,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,12.58928394317627,376520000
2020-10-29,NVDA,12.838500022888184,13.192749977111816,12.75,13.02400016784668,12.985095024108887,320080000
2020-10-30,NVDA,12.850000381469727,12.93649959564209,12.300000190734863,12.534000396728516,12.496560096740723,416820000
2020-11-02,NVDA,12.657750129699707,12.836750030517578,12.395000457763672,12.580750465393066,12.543170928955078,299652000
2020-11-03,NVDA,12.708499908447266,13.104999542236328,12.602749824523926,13.019499778747559,12.980607986450195,272900000
2020-11-04,NVDA,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,13.753042221069336,410228000
2020-11-05,NVDA,14.162500381469727,14.33899974822998,13.991000175476074,14.15999984741211,14.11770248413086,319028000
2020-11-06,NVDA,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,14.518500328063965,383348000
2020-11-09,NVDA,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453613,13.590033531188965,582976000
2020-11-10,NVDA,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,12.731857299804688,644068000
2020-11-11,NVDA,13.053750038146973,13.4350004196167,12.948249816894531,13.418000221252441,13.377920150756836,404744000
2020-11-12,NVDA,13.479000091552734,13.765999794006348,13.315999984741211,13.45674991607666,13.416553497314453,365812000
2020-11-13,NVDA,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,13.257280349731445,346312000
2020-11-16,NVDA,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,13.474876403808594,413776000
2020-11-17,NVDA,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,13.382157325744629,312028000
2020-11-18,NVDA,13.465250015258789,13.60575008392334,13.1850004196167,13.428750038146973,13.38863754272461,510924000
2020-11-19,NVDA,13.212750434875488,13.487500190734863,13.100000381469727,13.440250396728516,13.400104522705078,565936000
2020-11-20,NVDA,13.454000473022461,13.494500160217285,13.0649995803833,13.087750434875488,13.04865550994873,341088000
2020-11-23,NVDA,13.171250343322754,13.382499694824219,13.01550006866455,13.140000343322754,13.100749969482422,361356000
2020-11-24,NVDA,13.142499923706055,13.161999702453613,12.885000228881836,12.95775032043457,12.91904354095459,346500000
2020-11-25,NVDA,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,13.195216178894043,259916000
2020-11-27,NVDA,13.375,13.407500267028809,13.170499801635742,13.261249542236328,13.221637725830078,167276000
2020-11-30,NVDA,13.265000343322754,13.412500381469727,12.972249984741211,13.40149974822998,13.361470222473145,286952000
2020-12-01,NVDA,13.492250442504883,13.5287504196167,13.228249549865723,13.390000343322754,13.350001335144043,296948000
2020-12-02,NVDA,13.350500106811523,13.673500061035156,13.23425006866455,13.544500350952148,13.50404167175293,283360000
2020-12-03,NVDA,13.587499618530273,13.65999984741211,13.329000473022461,13.395999908447266,13.359929084777832,199520000
2020-12-04,NVDA,13.44849967956543,13.5600004196167,13.388750076293945,13.558250427246094,13.521744728088379,202244000
2020-12-07,NVDA,13.601249694824219,13.731249809265137,13.5,13.606749534606934,13.570113182067871,223244000
2020-12-08,NVDA,13.585000038146973,13.598750114440918,13.281499862670898,13.350000381469727,13.314054489135742,271920000
2020-12-09,NVDA,13.30049991607666,13.413999557495117,12.868249893188477,12.930749893188477,12.895934104919434,401300000
2020-12-10,NVDA,12.869000434875488,13.068750381469727,12.849499702453613,12.972249984741211,12.937321662902832,207764000
2020-12-11,NVDA,12.967249870300293,13.020000457763672,12.822999954223633,13.013250350952148,12.97821044921875,209264000
2020-12-14,NVDA,13.088000297546387,13.388750076293945,13.077500343322754,13.30875015258789,13.272915840148926,270156000
2020-12-15,NVDA,13.439749717712402,13.46399974822998,13.186750411987305,13.36050033569336,13.324524879455566,193016000
2020-12-16,NVDA,13.422499656677246,13.437250137329102,13.212499618530273,13.242500305175781,13.2068452835083,223116000
2020-12-17,NVDA,13.36674976348877,13.379500389099121,13.178500175476074,13.3412504196167,13.305327415466309,231384000
2020-12-18,NVDA,13.378999710083008,13.404999732971191,13.070500373840332,13.272000312805176,13.236265182495117,342064000
2020-12-21,NVDA,13.074749946594238,13.369999885559082,12.967499732971191,13.332249641418457,13.296353340148926,302332000
2020-12-22,NVDA,13.319250106811523,13.337249755859375,13.053999900817871,13.278249740600586,13.242498397827148,185580000
2020-12-23,NVDA,13.255999565124512,13.274999618530273,13.005000114440918,13.009249687194824,12.974221229553223,179144000
2020-12-24,NVDA,13.037249565124512,13.132499694824219,12.938750267028809,12.993749618530273,12.958763122558594,97884000
2020-12-28,NVDA,13.0625,13.0625,12.763250350952148,12.899999618530273,12.865264892578125,212564000
2020-12-29,NVDA,12.925000190734863,13.072500228881836,12.842249870300293,12.943249702453613,12.908400535583496,170372000
2020-12-30,NVDA,12.990249633789062,13.213749885559082,12.896750450134277,13.145750045776367,13.110353469848633,225396000
2020-12-31,NVDA,13.136500358581543,13.151000022888184,12.914999961853027,13.055000305175781,13.019848823547363,192424000
